今创茗园,31.715713,120.048988,江苏省常州市武进区Y272(今创路),武进,
北环南苑,31.794302,119.993079,常州市天宁区薛家塘38号,天宁,
奥韵家园,31.804232,119.980034,常州市天宁区新北天宁区晋陵中路3-10号(北环路与晋陵北路交接处),天宁,
东庄新村,31.737429,119.966024,常州市武进区湖塘东方路19号,武进,
前桥新村,31.824571,119.9503,太湖路780号（太湖路和长江路交汇处）,新北,
天丽雅居,31.721879,119.956259,常州市武进区花园街264号,武进,
香槟置业广场,31.856758,119.931615,黄河西路北邻黄河路,新北,
芦墅苑,31.796541,119.948542,常州市钟楼区五星街道111号(常林路，庄头村东面),钟楼,
锦绣花园,31.418495,119.495682,锦绣路15号,天宁,
嘉盛花园,31.630718,120.015457,江苏省常州市武进区镇中路,武进,
娑罗家园,31.789179,119.966825,常州市天宁区钟家弄54号,天宁,
清潭南苑,31.764213,119.937225,长江中路8号,钟楼,
河滨小区,31.74002,119.582749,南环一路与河滨东路交叉口南100米,金坛,
蓝天花园-二期,31.787729,119.928249,常州市钟楼区勤业路81号,钟楼,
怀南苑,31.779822,119.943281,钟楼会馆浜路14号,钟楼,
迎宾花园,31.850891,119.830337,常州市武进区迎宾花园南区北门旁,武进,
金水苑,31.419062,119.47642,台港西路301号11,溧阳,
同心苑,31.892375,119.868592,常州新北区罗溪镇汤庄,新北,
朝阳一村,31.769707,119.985954,常州市天宁区朝阳路11号,天宁,
福阳山庄,31.404991,119.49052,常州市溧阳城南141号,溧阳,
藏龙苑,31.852745,119.994296,常州市新北区龙虎塘街道新区,新北,
新中上村小区,31.805202,119.95879,江苏省常州市钟楼区钟楼上村158号附近,钟楼,
清凉茗园,31.758454,119.970622,常州市天宁区红梅南路681号,天宁,
铭巷家园,31.777111,119.95801,吊桥路325号(吴家场附近),钟楼,
香江康桥,31.693231,119.959815,常州市武进区滆湖中路7号,武进,
清潭鑫苑,31.769985,119.92642,荆川路15号(荆川路和荆川东路交汇处),钟楼,
东岱家园,31.779491,119.882911,钟楼区东岱家园过凌家塘收费口100米处,钟楼,
鑫福苑,31.73253,120.052197,常州市河苑路12号(劳动东路),天宁,
新业花苑,31.936045,120.000877,春江镇新业街203号,新北,
